"","gameId","playId","playDescription","defendersInTheBox","numberOfPassRushers","personnel.defense","play_type","qbr"
"7184",2017100111,2534,"(10:21) (Shotgun) J.Winston FUMBLES (Aborted) at NYG 35, and recovers at NYG 35. J.Winston pass incomplete short right to D.Jackson.",7,7,"3 DL, 3 LB, 5 DB","pass",0
"7185",2017100111,2576,"(10:10) E.Manning pass incomplete short right to O.Beckham [R.Ayers Jr.].",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7186",2017100111,2598,"(10:04) (No Huddle, Shotgun) E.Manning pass short middle to S.Shepard to NYG 47 for 8 yards (J.Evans).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7187",2017100111,2622,"(9:23) (Shotgun) E.Manning pass short left to B.Marshall to TB 46 for 7 yards (V.Hargreaves III).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7188",2017100111,2646,"(8:43) (Shotgun) P.Perkins left tackle to TB 44 for 2 yards (K.Beckwith).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7189",2017100111,2667,"(8:05) (Shotgun) E.Manning pass short left to O.Beckham to TB 37 for 7 yards (V.Hargreaves III).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7190",2017100111,2718,"(7:08) W.Gallman right tackle to TB 19 for 13 yards (C.Conte).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7191",2017100111,2739,"(6:43) W.Gallman up the middle to TB 18 for 1 yard (R.Russell).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7192",2017100111,2760,"(6:14) (No Huddle, Shotgun) W.Gallman right tackle to TB 14 for 4 yards (A.Glanton).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7193",2017100111,2781,"(5:40) (No Huddle, Shotgun) E.Manning pass short right to B.Marshall to TB 4 for 10 yards (B.Grimes).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7194",2017100111,2810,"(5:03) W.Gallman left guard to TB 4 for no gain (J.Evans, N.Spence).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7195",2017100111,2831,"(4:24) (Shotgun) E.Manning pass short left to W.Gallman for 4 yards, TOUCHDOWN.",5,4,"4 DL, 2 LB, 5 DB","pass",0
"7196",2017100111,2904,"(4:14) (Shotgun) J.Winston pass incomplete short left to J.Rodgers.",6,5,"4 DL, 3 LB, 4 DB","pass",0
"7197",2017100111,2926,"(4:09) J.Winston pass incomplete deep middle to D.Jackson.",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7198",2017100111,2948,"(4:03) (Shotgun) J.Winston sacked at TB 11 for -9 yards (sack split by J.Pierre-Paul and D.Rodgers-Cromartie).",6,6,"3 DL, 3 LB, 5 DB","pass",0
"7199",2017100111,2986,"(3:17) (Shotgun) W.Gallman right tackle to TB 48 for 7 yards (J.Evans).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7200",2017100111,3007,"(2:48) (No Huddle) E.Manning pass short left to B.Marshall to TB 45 for 3 yards (V.Hargreaves III).",7,3,"4 DL, 2 LB, 5 DB","pass",0
"7201",2017100111,3031,"(2:16) E.Manning pass short right to O.Beckham pushed ob at TB 43 for 2 yards (B.Grimes).",6,2,"4 DL, 2 LB, 5 DB","pass",0
"7202",2017100111,3055,"(1:52) (No Huddle, Shotgun) E.Manning pass short middle to W.Gallman to TB 39 for 4 yards (K.Beckwith).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7203",2017100111,3079,"(1:14) (No Huddle, Shotgun) E.Manning pass short right to O.Beckham to TB 31 for 8 yards (B.Grimes).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7204",2017100111,3103,"(:42) (No Huddle, Shotgun) E.Manning pass incomplete short right to E.Engram (C.Conte).",6,6,"4 DL, 2 LB, 5 DB","pass",0
"7205",2017100111,3125,"(:37) (Shotgun) W.Gallman right tackle to TB 31 for no gain (C.Conte). FUMBLES (C.Conte), and recovers at TB 31. W.Gallman to TB 31 for no gain (W.Clarke).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7206",2017100111,3163,"(15:00) (Shotgun) E.Manning scrambles up the middle to TB 25 for 6 yards (A.Glanton).",5,NA,"4 DL, 2 LB, 5 DB","run",0
"7207",2017100111,3205,"(14:15) (Shotgun) J.Rodgers right tackle to TB 33 for no gain (J.Pierre-Paul, D.Harrison).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7208",2017100111,3226,"(13:37) (Shotgun) J.Winston pass short right to J.Rodgers to TB 46 for 13 yards (J.Casillas).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7209",2017100111,3250,"(12:55) (No Huddle) J.Winston scrambles right end to NYG 46 for 8 yards.",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7210",2017100111,3287,"(12:10) J.Rodgers up the middle to NYG 43 for 3 yards (J.Casillas).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7211",2017100111,3309,"(11:26) (No Huddle) J.Winston pass incomplete deep right to M.Evans (J.Jenkins). New York Giants challenged the incomplete pass ruling, and the play was Upheld. The ruling on the field was confirmed. (Timeout #1.)",7,5,"4 DL, 3 LB, 4 DB","pass",0
"7212",2017100111,3331,"(11:17) (Shotgun) J.Winston pass incomplete deep right to M.Evans.",7,7,"3 DL, 3 LB, 5 DB","pass",0
"7213",2017100111,3380,"(11:12) (Shotgun) J.Winston pass short left to A.Humphries to NYG 35 for 8 yards (J.Pierre-Paul).",7,7,"3 DL, 3 LB, 5 DB","pass",0
"7214",2017100111,3404,"(10:23) (Shotgun) J.Winston pass incomplete short middle to C.Brate (L.Collins).",6,4,"3 DL, 3 LB, 5 DB","pass",0
"7215",2017100111,3426,"(10:19) W.Gallman up the middle to NYG 42 for 7 yards (C.Baker).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7216",2017100111,3447,"(9:43) (Shotgun) E.Manning pass incomplete short left to B.Marshall.",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7217",2017100111,3469,"(9:38) (Shotgun) E.Manning pass incomplete deep right to O.Beckham (B.Grimes).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7218",2017100111,3509,"(9:25) J.Rodgers right guard to TB 48 for 5 yards (J.Pierre-Paul, L.Collins).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7219",2017100111,3530,"(8:46) (No Huddle) J.Winston pass short middle to A.Humphries to NYG 14 for 38 yards (E.Apple).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7220",2017100111,3554,"(8:01) (Shotgun) J.Winston pass incomplete short middle to M.Evans (D.Harrison).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7221",2017100111,3628,"(7:49) J.Winston pass short middle to C.Brate for 14 yards, TOUCHDOWN.",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7222",2017100111,3653,"TWO-POINT CONVERSION ATTEMPT. J.Winston pass to D.Jackson is incomplete. ATTEMPT FAILS.",8,NA,"4 DL, 2 LB, 5 DB","pass",0
"7223",2017100111,3683,"(7:44) E.Manning pass incomplete short right to E.Engram.",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7224",2017100111,3705,"(7:38) (Shotgun) E.Manning pass deep middle to O.Beckham to TB 33 for 42 yards (V.Hargreaves III).",6,4,"4 DL, 3 LB, 4 DB","pass",0
"7225",2017100111,3752,"(6:29) E.Manning pass incomplete deep middle to O.Beckham.",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7226",2017100111,3774,"(6:22) (Shotgun) E.Manning pass incomplete short middle to E.Engram.",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7227",2017100111,3796,"(6:16) (Shotgun) E.Manning pass short left to E.Engram to TB 18 for 10 yards (A.Glanton).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7228",2017100111,3820,"(5:47) (No Huddle, Shotgun) E.Manning pass short left to O.Beckham to TB 10 for 8 yards (C.Conte).",6,3,"4 DL, 2 LB, 5 DB","pass",0
"7229",2017100111,3844,"(5:19) W.Gallman up the middle to TB 7 for 3 yards (C.Conte, A.Glanton).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7230",2017100111,3865,"(4:38) W.Gallman up the middle to TB 5 for 2 yards (K.Beckwith).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7231",2017100111,3886,"(4:01) (Shotgun) W.Gallman up the middle to TB 2 for 3 yards (C.McDonald, R.Ayers Jr.).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7232",2017100111,3924,"(3:22) E.Manning pass short middle to R.Ellison for 2 yards, TOUCHDOWN.",10,5,"5 DL, 4 LB, 2 DB","pass",0
"7233",2017100111,4026,"(3:16) (Shotgun) J.Winston pass short left to A.Humphries to TB 31 for 6 yards (D.Rodgers-Cromartie).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7234",2017100111,4051,"(2:54) (No Huddle, Shotgun) J.Winston scrambles left end to TB 38 for 7 yards.",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7235",2017100111,4072,"(2:25) (No Huddle, Shotgun) J.Winston pass short middle to M.Evans to NYG 48 for 14 yards (J.Jenkins).",5,4,"3 DL, 3 LB, 5 DB","pass",0
"7236",2017100111,4113,"(2:00) (Shotgun) J.Winston pass short right to M.Evans to NYG 44 for 4 yards (J.Jenkins, K.Robinson).",6,5,"3 DL, 3 LB, 5 DB","pass",0
"7237",2017100111,4139,"(1:34) (No Huddle, Shotgun) J.Winston pass short right to C.Brate pushed ob at NYG 39 for 5 yards (J.Jenkins).",5,6,"3 DL, 3 LB, 5 DB","pass",0
"7238",2017100111,4163,"(1:30) (Shotgun) J.Winston pass deep right to C.Brate to NYG 13 for 26 yards (L.Collins).",6,6,"3 DL, 3 LB, 5 DB","pass",0
"7239",2017100802,51,"(15:00) A.Abdullah right tackle to DET 41 for 16 yards (C.Jones).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7240",2017100802,72,"(14:25) (No Huddle, Shotgun) M.Stafford pass short right to M.Jones to DET 45 for 4 yards (M.Adams).",6,5,"4 DL, 3 LB, 4 DB","pass",0
"7241",2017100802,96,"(13:53) (No Huddle, Shotgun) M.Stafford pass short left to G.Tate to 50 for 5 yards (L.Kuechly; S.Thompson).",6,4,"4 DL, 3 LB, 4 DB","pass",0
"7242",2017100802,120,"(13:14) (No Huddle, Shotgun) M.Stafford pass short left to M.Jones to CAR 42 for 8 yards (D.Worley).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7243",2017100802,177,"(12:27) (Shotgun) M.Stafford pass incomplete short left to T.Jones.",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7244",2017100802,199,"(12:22) (No Huddle, Shotgun) M.Stafford pass short left to T.Riddick to CAR 12 for no gain (L.Kuechly).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7245",2017100802,223,"(11:41) (No Huddle, Shotgun) M.Stafford pass incomplete short middle to E.Ebron.",4,3,"4 DL, 2 LB, 5 DB","pass",0
"7246",2017100802,311,"(11:27) (Shotgun) J.Stewart right tackle to CAR 16 for no gain (T.Whitehead).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7247",2017100802,332,"(10:43) (Shotgun) C.Newton pass short left to D.Funchess pushed ob at CAR 31 for 15 yards (N.Lawson).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7248",2017100802,356,"(10:25) (Shotgun) T.Larsen reported in as eligible.  J.Stewart left tackle to CAR 36 for 5 yards (N.Lawson). PENALTY on CAR-M.Kalil, Unnecessary Roughness, 15 yards, enforced at CAR 36.",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7249",2017100802,390,"(9:56) (Shotgun) C.Newton pass deep middle to E.Dickson to CAR 39 for 18 yards (M.Killebrew).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7250",2017100802,446,"(8:42) (Shotgun) C.Newton pass short right to R.Shepard to CAR 34 for 5 yards (D.Slay).",6,4,"4 DL, 1 LB, 6 DB","pass",0
"7251",2017100802,493,"(7:47) A.Abdullah right tackle to DET 24 for -2 yards (S.Lotulelei; Ch.Johnson).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7252",2017100802,514,"(7:14) (No Huddle, Shotgun) M.Stafford pass incomplete deep right to T.Jones.",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7253",2017100802,536,"(7:08) (No Huddle, Shotgun) M.Stafford pass incomplete deep left to G.Tate.",7,6,"4 DL, 2 LB, 5 DB","pass",0
"7254",2017100802,583,"(6:52) (Shotgun) J.Stewart left end to CAR 32 for -4 yards (J.Valoaga).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7255",2017100802,604,"(6:14) (Shotgun) C.Newton pass deep middle to E.Dickson to DET 4 for 64 yards (D.Slay; J.Davis).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7256",2017100802,628,"(5:22) J.Stewart left tackle to DET 4 for no gain (G.Quin).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7257",2017100802,649,"(4:39) (Shotgun) C.Newton up the middle to DET 3 for 1 yard (T.Whitehead).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7258",2017100802,687,"(4:00) (Shotgun) C.Newton pass incomplete short left to K.Benjamin (G.Quin).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7259",2017100802,752,"(3:46) (Shotgun) M.Stafford pass short left to A.Abdullah to DET 25 for 3 yards (M.Adams).",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7260",2017100802,776,"(3:13) (No Huddle, Shotgun) A.Abdullah right tackle to DET 31 for 6 yards (M.Addison; C.Jones).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7261",2017100802,797,"(2:31) Z.Zenner left end to DET 45 for 14 yards (M.Adams).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7262",2017100802,818,"(1:47) (No Huddle, Shotgun) M.Stafford pass short right to M.Jones ran ob at CAR 43 for 12 yards.",7,4,"4 DL, 3 LB, 4 DB","pass",0
"7263",2017100802,842,"(1:10) (Shotgun) A.Abdullah right tackle to CAR 41 for 2 yards (J.Bradberry, T.Davis).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7264",2017100802,863,"(:31) (No Huddle, Shotgun) M.Stafford pass short right to T.Riddick to CAR 20 for 21 yards (W.Horton).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7265",2017100802,904,"(15:00) (Shotgun) A.Abdullah right tackle to CAR 19 for 1 yard (L.Kuechly; T.Davis). PENALTY on CAR-L.Kuechly, Face Mask (15 Yards), 10 yards, enforced at CAR 19.",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7266",2017100802,968,"(14:20) A.Abdullah right tackle to CAR 5 for no gain (C.Jones).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7267",2017100802,1022,"(13:37) Z.Zenner right end for 1 yard, TOUCHDOWN.",10,NA,"6 DL, 4 LB, 1 DB","run",0
"7268",2017100802,1076,"(13:32) (Shotgun) C.Newton pass short left to K.Benjamin to CAR 33 for 8 yards (D.Slay).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7269",2017100802,1100,"(12:59) (Shotgun) C.McCaffrey right tackle to CAR 34 for 1 yard (H.Ngata).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7270",2017100802,1121,"(12:13) A.Silatolu reported in as eligible.  C.Newton pass deep left to E.Dickson pushed ob at DET 9 for 57 yards (D.Slay).",10,7,"5 DL, 3 LB, 3 DB","pass",0
"7271",2017100802,1147,"(11:45) J.Stewart up the middle to DET 6 for 3 yards (G.Quin).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7272",2017100802,1168,"(11:09) (Shotgun) C.Newton pass short middle to C.McCaffrey for 6 yards, TOUCHDOWN.",6,3,"4 DL, 2 LB, 5 DB","pass",0
"7273",2017100802,1258,"(10:32) (Shotgun) M.Stafford pass short left to M.Jones to DET 26 for 11 yards (C.Jones).",6,4,"4 DL, 3 LB, 4 DB","pass",0
"7274",2017100802,1282,"(9:54) (No Huddle, Shotgun) M.Stafford pass short left to M.Jones to DET 33 for 7 yards (J.Bradberry).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7275",2017100802,1306,"(9:19) (No Huddle, Shotgun) M.Stafford pass incomplete short left to T.Riddick.",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7276",2017100802,1351,"(9:06) (Shotgun) C.Newton pass short left to K.Benjamin to CAR 28 for 2 yards (T.Wilson).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7277",2017100802,1375,"(8:23) (Shotgun) C.Newton pass short right to J.Stewart to CAR 26 for -2 yards (T.Wilson, A.Spence).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7278",2017100802,1399,"(7:36) (Shotgun) C.Newton sacked at CAR 17 for -9 yards (H.Ngata).",5,6,"3 DL, 1 LB, 7 DB","pass",0
"7279",2017100802,1501,"(6:27) A.Abdullah up the middle to DET 36 for -1 yards (K.Short).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7280",2017100802,1522,"(5:50) (No Huddle, Shotgun) T.Riddick right end to DET 44 for 8 yards (L.Kuechly).",6,NA,"4 DL, 3 LB, 4 DB","run",0
"7281",2017100802,1544,"(5:09) (No Huddle, Shotgun) M.Stafford pass incomplete short right to G.Tate.",6,6,"4 DL, 2 LB, 5 DB","pass",0
"7282",2017100802,1588,"(4:58) C.Newton pass short left to E.Dickson pushed ob at CAR 40 for 13 yards (D.Slay).",7,5,"4 DL, 2 LB, 5 DB","pass",0
"7283",2017100802,1612,"(4:34) (Shotgun) C.Newton pass short middle to C.McCaffrey to CAR 49 for 9 yards (J.Davis).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7284",2017100802,1636,"(3:51) A.Silatolu reported in as eligible.  J.Stewart left tackle to DET 46 for 5 yards (N.Lawson; T.Wilson).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7285",2017100802,1659,"(3:23) (No Huddle) J.Stewart left tackle to DET 38 for 8 yards (T.Wilson).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7286",2017100802,1680,"(3:02) (No Huddle) J.Stewart left tackle to DET 43 for -5 yards (T.Wilson).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7287",2017100802,1701,"(2:19) (Shotgun) C.Newton pass short middle to D.Funchess to DET 34 for 9 yards (J.Davis; Q.Diggs).",6,6,"4 DL, 1 LB, 6 DB","pass",0
"7288",2017100802,1742,"(2:00) (Shotgun) C.Newton pass incomplete short left to K.Benjamin.",8,6,"4 DL, 2 LB, 5 DB","pass",0
"7289",2017100802,1770,"(1:56) (No Huddle) C.Newton pass short right to J.Stewart to DET 13 for 21 yards (A.Zettel).",7,2,"4 DL, 2 LB, 5 DB","pass",0
"7290",2017100802,1811,"(1:06) C.Newton pass short right to C.McCaffrey pushed ob at DET 11 for 2 yards (T.Whitehead).",7,5,"4 DL, 2 LB, 5 DB","pass",0
"7291",2017100802,1863,"(1:01) (Shotgun) J.Stewart right end to DET 10 for 1 yard (E.Ansah).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7292",2017100802,1901,"(:55) (Shotgun) C.Newton pass short middle to D.Funchess for 10 yards, TOUCHDOWN.",6,4,"3 DL, 1 LB, 7 DB","pass",0
"7293",2017100802,1956,"(:48) (Shotgun) M.Stafford sacked at DET 17 for -8 yards (M.Addison). FUMBLES (M.Addison), recovered by DET-G.Robinson at DET 18. G.Robinson to DET 18 for no gain (C.Munnerlyn).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7294",2017100802,2009,"(:37) (Shotgun) M.Stafford pass incomplete short left to E.Ebron. Penalty on DET-G.Robinson, Offensive Holding, declined.",4,4,"4 DL, 2 LB, 5 DB","pass",0
"7295",2017100802,2042,"(:31) (Shotgun) T.Riddick left tackle to DET 18 for no gain (S.Thompson).",4,NA,"4 DL, 2 LB, 5 DB","run",0
"7296",2017100802,2095,"(15:00) J.Stewart up the middle to CAR 27 for 2 yards (A.Zettel; J.Davis).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7297",2017100802,2116,"(14:26) (Shotgun) C.Newton pass short right to J.Stewart to CAR 31 for 4 yards (T.Whitehead).",8,4,"4 DL, 2 LB, 5 DB","pass",0
"7298",2017100802,2140,"(13:42) (Shotgun) C.Newton up the middle to CAR 36 for 5 yards (Q.Diggs).",7,NA,"4 DL, 1 LB, 6 DB","run",0
"7299",2017100802,2161,"(13:03) (No Huddle, Shotgun) C.Newton pass incomplete short right to D.Funchess. CAR-D.Funchess was injured during the play.",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7300",2017100802,2187,"(12:58) C.Newton pass deep right to E.Dickson to DET 41 for 23 yards (T.Wilson).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7301",2017100802,2234,"(12:05) (Shotgun) C.Newton pass short right to C.McCaffrey to DET 36 for 10 yards (T.Wilson).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7302",2017100802,2258,"(11:27) (Shotgun) C.McCaffrey left tackle to DET 31 for 5 yards (T.Whitehead).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7303",2017100802,2279,"(10:50) (Shotgun) C.Newton pass deep left to K.Benjamin for 31 yards, TOUCHDOWN.",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7304",2017100802,2347,"(10:43) M.Stafford sacked at DET 25 for -5 yards (K.Short). FUMBLES (K.Short) [K.Short], touched at DET 25, RECOVERED by CAR-T.Davis at DET 23. T.Davis to DET 23 for no gain (D.Fells).",6,5,"4 DL, 3 LB, 4 DB","pass",0
"7305",2017100802,2380,"(10:35) J.Stewart left tackle to DET 24 for -1 yards (T.Wilson).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7306",2017100802,2401,"(9:52) (Shotgun) C.Newton pass incomplete deep right to C.McCaffrey.",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7307",2017100802,2423,"(9:46) (Shotgun) C.Newton pass short left to D.Funchess to DET 26 for -2 yards (D.Hayden, J.Davis). Penalty on CAR-E.Dickson, Illegal Block Above the Waist, declined.",6,5,"4 DL, 1 LB, 6 DB","pass",0
"7308",2017100802,2498,"(9:26) A.Abdullah right end to DET 21 for -4 yards (S.Lotulelei).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7309",2017100802,2519,"(8:50) (No Huddle, Shotgun) M.Stafford pass short middle to M.Jones to DET 33 for 12 yards (J.Bradberry).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7310",2017100802,2543,"(8:15) (No Huddle, Shotgun) M.Stafford sacked at DET 27 for -6 yards (J.Peppers). CAR-D.Worley was injured during the play. His return is Questionable.",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7311",2017100802,2588,"(7:38) J.Stewart up the middle to CAR 30 for -2 yards (J.Davis).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7312",2017100802,2609,"(6:58) (Shotgun) C.Newton pass incomplete short left to C.Samuel (D.Hayden).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"7313",2017100802,2631,"(6:54) (Shotgun) C.Newton pass short middle to R.Shepard to CAR 40 for 10 yards (M.Killebrew; G.Quin).",5,4,"4 DL, 1 LB, 6 DB","pass",0
"7314",2017100802,2676,"(5:59) (Shotgun) M.Stafford pass short left to T.Jones to DET 28 for 8 yards (K.Seymour).",6,4,"4 DL, 3 LB, 4 DB","pass",0
"7315",2017100802,2700,"(5:25) A.Abdullah right end to DET 40 for 12 yards (C.Jones).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"7316",2017100802,2721,"(4:49) (No Huddle, Shotgun) M.Stafford pass short left to G.Tate to DET 48 for 8 yards (S.Thompson).",7,5,"4 DL, 3 LB, 4 DB","pass",0
"7317",2017100802,2745,"(4:07) A.Abdullah right tackle to DET 49 for 1 yard (T.Davis).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7318",2017100802,2766,"(3:24) M.Stafford pass incomplete deep left to E.Ebron [K.Seymour].",7,5,"4 DL, 3 LB, 4 DB","pass",0
"7319",2017100802,2788,"(3:18) Z.Zenner left tackle to DET 45 for -4 yards (J.Peppers).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7320",2017100802,2809,"(3:14) (Shotgun) C.Newton pass short left to C.McCaffrey to DET 41 for 4 yards (J.Davis).",5,5,"4 DL, 2 LB, 5 DB","pass",0
"7321",2017100802,2833,"(2:30) C.Newton scrambles right end to DET 39 for 2 yards (T.Wilson).",8,NA,"4 DL, 2 LB, 5 DB","run",0
"7322",2017100802,2854,"(1:44) (Shotgun) C.Newton pass short middle to D.Funchess to DET 28 for 11 yards (T.Wilson).",5,4,"4 DL, 2 LB, 5 DB","pass",0
"7323",2017100802,2878,"(1:03) (No Huddle, Shotgun) C.McCaffrey left tackle to DET 27 for 1 yard (C.Washington).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7324",2017100802,2899,"(:27) (No Huddle, Shotgun) C.Newton up the middle to DET 29 for -2 yards (A.Spence).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7325",2017100802,2937,"(15:00) (Shotgun) C.Newton sacked at DET 37 for -8 yards (A.Spence). FUMBLES (A.Spence), and recovers at DET 37. C.Newton to DET 37 for no gain (A.Zettel).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7326",2017100802,3019,"(14:03) (No Huddle, Shotgun) M.Stafford pass short middle to E.Ebron to CAR 44 for 6 yards (L.Kuechly).",6,4,"4 DL, 3 LB, 4 DB","pass",0
"7327",2017100802,3043,"(13:32) (No Huddle, Shotgun) M.Stafford sacked at DET 48 for -8 yards (S.Thompson).",7,5,"4 DL, 3 LB, 4 DB","pass",0
"7328",2017100802,3062,"(12:58) (No Huddle, Shotgun) M.Stafford pass incomplete deep right to M.Jones (J.Bradberry). CAR-J.Bradberry was injured during the play.",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7329",2017100802,3105,"(12:48) (Shotgun) M.Stafford sacked at DET 39 for -9 yards (C.Munnerlyn).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7330",2017100802,3147,"(12:10) J.Stewart up the middle to CAR 22 for 3 yards (J.Ledbetter).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"7331",2017100802,3168,"(11:27) (Shotgun) J.Stewart up the middle to CAR 25 for 3 yards (A.Zettel).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"7332",2017100802,3189,"(10:45) (Shotgun) C.Newton pass short left to D.Funchess to CAR 32 for 7 yards (Q.Diggs).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7333",2017100802,3213,"(9:57) A.Silatolu reported in as eligible.  J.Stewart up the middle to CAR 30 for -2 yards (J.Davis).",8,NA,"4 DL, 3 LB, 4 DB","run",0
"7334",2017100802,3236,"(9:15) (Shotgun) C.Newton pass incomplete short left to C.Samuel (J.Davis).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7335",2017100802,3258,"(9:10) (Shotgun) C.Newton pass incomplete short middle to C.McCaffrey. CAR-M.Kalil was injured during the play.",5,4,"4 DL, 1 LB, 6 DB","pass",0
"7336",2017100802,3306,"(8:58) (Shotgun) M.Stafford pass short right to G.Tate to CAR 47 for 22 yards (C.Munnerlyn, D.Worley).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7337",2017100802,3330,"(8:30) (No Huddle, Shotgun) M.Stafford pass short middle to T.Riddick to CAR 39 for 8 yards (M.Adams).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"7338",2017100802,3354,"(8:08) (No Huddle, Shotgun) M.Stafford sacked at CAR 41 for -2 yards (K.Short).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"7339",2017100802,3365,"(7:08) (No Huddle, Shotgun) M.Stafford pass short right to T.Riddick to CAR 21 for 16 yards (J.Byrd).",4,4,"4 DL, 2 LB, 5 DB","pass",0
